reg_array,field_array,reg_name,field_name,bits,addr,type,rst_val,attr,description
,,FIFO_STS,rxfifo_empty,5:05,144,ro,'0,,
,,FIFO_STS,rxfifo_almost_full,6:06,144,ro,'0,,
,,FIFO_STS,rxfifo_full_sts,7:07,144,ro,'0,,
,,PEC_CTRL,pec_en,0:00,148,rw,'0,,Enables PEC (Packet Error Check / CRC-8) generation and checking for master and slave transactions.
,,PEC_STS,pec_error,0:00,152,ro,'0,,
,,CRC_OUT_BYTE,slv_crc_out_byte,7:00,156,ro,'0,,
,,CRC_OUT_BYTE,mst_crc_out_byte,15:08,156,ro,'0,,
,,MASTER_CFG,mst_enable,0:00,160,rw,'0,,Enables the master
,,MASTER_CFG,mst_clkstretch_en,1:01,160,rw,'0,,enables clk stretch feature in master
,,MASTER_CFG,lpbk_mode,2:02,160,rw,'0,,"enables loopback mode. 0:disable, 1:enable"
,,MASTER_CFG,mst_auto_ack_en,3:03,160,rw,'0,,"1 : Automatically Acknowledges the last rx byte based on what value is there in mst_Ackval
0 : Manually acknowledge the last byte based on what value is written to mst_Ackval register at the ack state, clk stretchong ios done till sw doesnt write onto this register"
,,MASTER_CFG,mst_addr_mode,4:04,160,rw,'0,,"0 : 7 bit addressing
1: 10 bit addrresssing"
,,MASTER_CFG,mst_slv_addr_cfg,14:05,160,rw,'0,,Configure the slave addr in which master wants to send data
,,MASTER_CTRL,mst_cmd_vld,0:00,164,rw_pulse,'0,::write,"Valid for the master ctrl register, sw have to write this bit to indicate a start of new transaction"
,,MASTER_CTRL,mst_burst_len,19:08,164,rw,'0,::write,Total bytes to be transfered
,,MASTER_CTRL,mst_start,24:24:00,164,rw,'0,,1 : Generates start condition
,,MASTER_CTRL,mst_dir,25:25:00,164,rw,'0,,0 : write 1 : Read
,,MASTER_CTRL,mst_stop,26:26:00,164,rw,'0,,1 : Generates stop condition after burst length is transfered
,,MASTER_CTRL,mst_rd_on_txempty,27:27:00,164,rw,'0,,1 : Enables tx transfers till tx fifo is emoty then does repeat start with read for the burst length specified
,,MASTER_ACK_VAL,mst_ackval,0:00,168,rw,'0,::write,"Ack val for last rx byte. 0:ack, 1:nack"
,,MASTER_STS,mst_busbsy,0:00,172,ro,'0,,
,,MASTER_STS,mst_idle,1:01,172,ro,'0,,
,,MASTER_STS,mst_arblost,2:02,172,ro,'0,,
,,MASTER_STS,mst_tx_data_ack,3:03,172,ro,'0,,
,,MASTER_STS,mst_tx_addr_ack,4:04,172,ro,'0,,
,,MASTER_STS,mst_tx_nack,5:05,172,ro,'0,,
,,MASTER_STS,mst_fsm_busy,6:06,172,ro,'0,,
,,MASTER_STS,mst_word_cnt,18:07,172,ro,'0,,
,,MASTER_MON,mst_sda_state,0:00,176,ro,'0,,
,,MASTER_MON,mst_scl_state,1:01,176,ro,'0,,
,,FSM_STATUS,mst_state,3:00,180,ro,'0,,
,,FSM_STATUS,slv_state,7:04,180,ro,'0,,
,,FSM_STATUS,slv_quick_cmd_state,10:08,180,ro,'0,,
